"Prebivalstvo po velikih in petletnih starostnih skupinah in spolu, statistiène regije, Slovenija, letno"

"Moški"
" ";"Pomurska"
" ";" ";"0-4 let"
" ";" ";" ";"2010";2635
" ";" ";" ";"2011";2659
" ";" ";" ";"2012";2608
" ";" ";" ";"2013";2575
" ";" ";" ";"2014";2500
" ";" ";"15-19 let"
" ";" ";" ";"2010";2929
" ";" ";" ";"2011";2821
" ";" ";" ";"2012";2724
" ";" ";" ";"2013";2610
" ";" ";" ";"2014";2481
" ";" ";"20-24 let"
" ";" ";" ";"2010";2840
" ";" ";" ";"2011";2760
" ";" ";" ";"2012";2721
" ";" ";" ";"2013";2618
" ";" ";" ";"2014";2201
" ";" ";"25-29 let"
" ";" ";" ";"2010";3743
" ";" ";" ";"2011";3620
" ";" ";" ";"2012";3508
" ";" ";" ";"2013";3454
" ";" ";" ";"2014";3434
" ";" ";"30-34 let"
" ";" ";" ";"2010";4305
" ";" ";" ";"2011";4300
" ";" ";" ";"2012";4174
" ";" ";" ";"2013";4048
" ";" ";" ";"2014";3860
" ";" ";"35-39 let"
" ";" ";" ";"2010";3966
" ";" ";" ";"2011";4031
" ";" ";" ";"2012";4175
" ";" ";" ";"2013";4167
" ";" ";" ";"2014";4208
" ";" ";"40-44 let"
" ";" ";" ";"2010";4174
" ";" ";" ";"2011";4152
" ";" ";" ";"2012";4036
" ";" ";" ";"2013";4023
" ";" ";" ";"2014";3995
" ";" ";"45-49 let"
" ";" ";" ";"2010";4161
" ";" ";" ";"2011";4148
" ";" ";" ";"2012";4205
" ";" ";" ";"2013";4223
" ";" ";" ";"2014";4206
" ";" ";"50-54 let"
" ";" ";" ";"2010";4385
" ";" ";" ";"2011";4302
" ";" ";" ";"2012";4222
" ";" ";" ";"2013";4180
" ";" ";" ";"2014";4148
" ";" ";"55-59 let"
" ";" ";" ";"2010";4557
" ";" ";" ";"2011";4521
" ";" ";" ";"2012";4522
" ";" ";" ";"2013";4464
" ";" ";" ";"2014";4363
" ";" ";"60-64 let"
" ";" ";" ";"2010";3418
" ";" ";" ";"2011";3977
" ";" ";" ";"2012";4170
" ";" ";" ";"2013";4316
" ";" ";" ";"2014";4398
" ";" ";"65-69 let"
" ";" ";" ";"2010";2965
" ";" ";" ";"2011";2613
" ";" ";" ";"2012";2589
" ";" ";" ";"2013";2659
" ";" ";" ";"2014";2909
" ";" ";"70-74 let"
" ";" ";" ";"2010";3088
" ";" ";" ";"2011";3136
" ";" ";" ";"2012";3272
" ";" ";" ";"2013";3259
" ";" ";" ";"2014";3130
" ";" ";"75-79 let"
" ";" ";" ";"2010";2886
" ";" ";" ";"2011";2830
" ";" ";" ";"2012";2784
" ";" ";" ";"2013";2785
" ";" ";" ";"2014";2842
" ";" ";"80-84 let"
" ";" ";" ";"2010";2383
" ";" ";" ";"2011";2420
" ";" ";" ";"2012";2433
" ";" ";" ";"2013";2416
" ";" ";" ";"2014";2384
" ";" ";"85-89 let"
" ";" ";" ";"2010";1383
" ";" ";" ";"2011";1455
" ";" ";" ";"2012";1490
" ";" ";" ";"2013";1544
" ";" ";" ";"2014";1599
" ";" ";"90-94 let"
" ";" ";" ";"2010";281
" ";" ";" ";"2011";361
" ";" ";" ";"2012";466
" ";" ";" ";"2013";565
" ";" ";" ";"2014";649
" ";" ";"95-99 let"
" ";" ";" ";"2010";140
" ";" ";" ";"2011";124
" ";" ";" ";"2012";103
" ";" ";" ";"2013";72
" ";" ";" ";"2014";62
" ";" ";"100 + let"
" ";" ";" ";"2010";8
" ";" ";" ";"2011";12
" ";" ";" ";"2012";17
" ";" ";" ";"2013";20
" ";" ";" ";"2014";20

"Od objave podatkov o prebivalstvu Slovenije po 1. 1. 2008 uporabljamo "
"na Statistiènem uradu Republike Slovenije (seznam "
"HREF=http://www.stat.si/StatWeb/glavnanavigacija/podatki/prikazistaro-"
"novico?IdNovice=2319 TARGET=_blank) spremenjeno statistièno "
"definicijo prebivalstva. To pomeni prelom v èasovni vrsti podatkov, "
"zato podatki po tej definiciji, torej podatki od leta 2009 dalje, "
"niso neposredno primerljivi s podatki za predhodna leta. "
" "
"Viri: Statistièni urad Republike Slovenije, Ministrstvo za notranje "
"zadeve - Centralni register prebivalstva, Ministrstvo za notranje "
"zadeve - Direktorat za upravne notranje zadeve."

"Povezane vsebine: "
"- (seznam HREF=http://www.stat.si/doc/metod_pojasnila/05-007-MP.htm "
"target=_blank) Metodološka pojasnila "
"- (seznam "
"HREF=http://www.stat.si/koledar.asp?pod=5&kon=007&DatumOd=1.1.2005&Da-"
"tumDo=Date() target=_blank) Koledar objav "
"- (seznam HREF=http://www.stat.si/metodologija_vpr.asp?pod=5&kon=007 "
"target=_blank) Vprašalniki statistiènega raziskovanja "
" "

"Podatki so teritorialno razvršèeni po uredbi o Standardni "
"klasifikaciji teritorialnih enot ((seznam "
"HREF=../database/Meta/Klas/SKTE.htm TARGET=_blank) opis in "
"pojasnila), raven SKTE 3. "
"Opombe o spremembah posameznih regij so zapisane k vsaki spremenjeni "
"regiji in so ob izpisu tabele na zaslon dostopne s klikom na ikono za "
"opombe (zvezdica). V opombah je na zaèetku naveden datum, s katerim "
"je opisana teritorialna sprememba upoštevana pri teritorialnem "
"razvršèanju enot za statistiène namene.  "
" "

"15.01.2005: Zaradi sprememb meja naselij (Marija Reka in Knezdol) in "
"obèin (Prebold in Trbovlje) sta se posledièno spremenili meji med "
"savinjsko in zasavsko statistièno regijo. Savinjska statistièna "
"regija se je zmanjšala za 0,2 km2; za prav toliko se je poveèala "
"zasavska statistièna regija.  "
" "

"15.01.2005: Zaradi sprememb meja naselij (Marija Reka in Knezdol) in "
"obèin (Prebold in Trbovlje) sta se posledièno spremenili meji med "
"savinjsko in zasavsko statistièno regijo. Savinjska statistièna "
"regija se je zmanjšala za 0,2 km2; za prav toliko se je poveèala "
"zasavska statistièna regija.  "
" "

"30. 3. 2000 je bil po Uredbi o SKTE iz dotedanje osrednjeslovenske "
"statistiène regije izloèen njen južni del (obèine Koèevje, Kostel, "
"Loški Potok, Osilnica, Ribnica, Sodražica) in pripojen k dotedanji "
"dolenjski statistièni regiji; ta se je zato poveèala (za  985 km2 ) "
"in je dobila novo ime – jugovzhodna Slovenija "
" Uradni list št. 28/00. "

"30. 3. 2000 je bil po Uredbi o SKTE iz dotedanje osrednjeslovenske "
"statistiène regije izloèen njen južni del (obèine Koèevje, Kostel, "
"Loški Potok, Osilnica, Ribnica, Sodražica) in pripojen k dotedanji "
"dolenjski statistièni regiji; ta se je zato poveèala (za  985 km2 ) "
"in je dobila novo ime – jugovzhodna Slovenija "
" Uradni list št. 28/00. "

"Starost je èas, ki ga je oseba preživela od rojstva do trenutka "
"statistiènega opazovanja. Izražena je v dopolnjenih letih starosti."

"Stanje na 1.1. "

"Podatke o prebivalstvu za stanje 1. 1. 2011 smo v Sloveniji "
"pripravili tudi v skladu z Uredbo (ES) št. 763/2008 Evropskega "
"parlamenta in Sveta z dne 9. julija 2008 o popisih prebivalstva in "
"stanovanj (Uradni list Evropske unije L 218/14, 13. avgust 2008)."

